nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,R-value1,Fmax,smax,f,E,Temp.,tens,comp
653,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.711579973652392,0.7408215098050611,1.083815403449777,0.5480252926439251,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
662,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.7942394220366445,-0.5968287804085799,0.6371333780378244,0.7027069135642514,1.083815403449777,0.7271461321657445,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
1104,1.6081627825439344,1.5569710270909394,1.543590775710443,0.13921368404451243,1.53689755168331,1.8428639247258003,-1.2639283066612461,-0.912556390809314,-0.09809160419368634,-1.5770607379549908,0.08424920160201657,-1.447138431989459,0.9449150798077672
1625,0.317206648782698,1.5569710270909394,1.4142926463089023,1.7208880740503734,1.4929202674467088,1.8428639247258003,-1.059097341931662,-0.7895262084814184,1.0601772632969075,-1.502163862991207,0.08424920160201657,-1.4104340595125184,5.975746690142226
1659,-0.9649374977173681,-0.6734739784449117,-0.6975768005829244,-1.109476623854846,-0.7318530420730951,-0.5968287804085799,0.3677271894878696,0.3968565592783083,0.8237958617682147,0.7749718475040641,1.2378335768175783,0.5276822923040548,-0.3550270626072062
2213,-0.2643845104544462,-0.6734739784449117,-0.6975768005829244,1.5543960329971147,-0.6462848378607948,-0.5968287804085799,0.699240758909646,0.719552022658965,-0.5885830123657236,0.676613300864879,-0.05294103803395837,0.9041373946316508,0.1787502783600158
1164,-0.9693434913479517,-0.6734739784449117,-0.6458575488223082,-1.7338217778045177,-0.6957166689794543,-0.5968287804085799,0.49770025144479435,0.5251229321440788,-0.0212676486968613,0.5719381503130849,0.24025531769359249,0.661951278800897,-0.3550270626072062
1075,-0.20270059962626402,-0.6734739784449117,-0.6803370499960523,-0.8181155520116619,-0.7011712158615132,-0.5968287804085799,0.4236649629883182,0.44889373966245955,1.083815403449777,0.41492542448539416,0.2019329836095977,0.6663432549947189,-0.39944241341577164
1188,0.17180885897341272,-0.6734739784449117,-0.8182550546910284,1.0965429201006867,-0.7802621456513685,-0.5968287804085799,1.0130681205334864,1.1021186569184225,-0.689045108015418,0.9635675928947957,0.1262463737937085,0.672617506700179,-1.0466375251977234
1100,-0.7975097397551589,-0.6734739784449117,-0.7320563017566681,0.6803128174675771,-0.7090121270044731,1.8428639247258003,-2.116568045384996,-2.2191685878185385,0.12056119222035441,0.7799348934353992,0.08424920160201657,0.6559907396807101,-0.3407506998473102
944,-1.5509346505850958,-0.6734739784449117,-0.6286177982354361,-0.9846075930649058,-0.6541257490037546,-0.5968287804085799,0.711579973652392,0.7352200036482646,-0.689045108015418,0.6495421412394147,0.0855288938294642,0.34635641801626277,-0.9173571290942206
677,-1.0354333958067206,-0.6734739784449117,-0.6630972994091802,-1.6505757572778958,-0.7100348545448592,-0.5968287804085799,0.8279798993922961,0.8761912419276383,-1.2799986118371496,0.6265316555577701,-0.05294103803395837,0.661951278800897,-0.3550270626072062
1773,1.6081627825439344,1.5569710270909394,1.4746317733629548,0.5970667969409403,1.4908748123659368,-0.35285950989514187,-0.004094481426877297,-0.13252636316326677,-1.8591330455824464,-1.4110242922521457,0.08424920160201657,-1.447138431989459,0.9798128554430686
1162,-0.9693434913479517,-0.6734739784449117,-0.5337991700076395,-1.7754447880678212,-0.5876484588786608,-0.5968287804085799,0.52608044535311,0.5261376977521941,-0.0212676486968613,0.4586904658798941,0.5154376197852772,0.6494027753899774,-0.3550270626072062
1190,0.17180885897341272,-0.6734739784449117,-0.7751556782238485,1.596019043260433,-0.721966675849363,-0.5968287804085799,1.0130681205334864,1.0759782948533732,-0.689045108015418,1.6814045089633465,0.02038092588667323,0.672617506700179,-0.6992460313735875
907,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-0.7764925417483435,-0.6738984814512184,-0.5968287804085799,0.711579973652392,0.7417145035402024,-0.689045108015418,0.6924048106463994,0.08424920160201657,0.5176434895753187,-0.3550270626072062
1083,-1.5685586251074333,-0.6734739784449117,-0.637237673528872,0.4721977661510149,-0.6152621024690844,-0.5968287804085799,1.122887131743926,1.1427498718673579,-1.268179541760715,0.36755089514083183,-0.0691975300346641,0.35451294523336035,-0.9173571290942206
462,0.1321549162981545,-0.6734739784449117,-0.5768985464748199,-0.4018854493785375,-0.5859439129780175,-0.5968287804085799,0.30027281556085794,0.2971253953127394,1.083815403449777,0.566072732394234,-0.05294103803395837,0.6381091223201495,-0.7040048189602197
1148,0.03522305642529767,-0.6734739784449117,-0.7061966758763601,1.7208880740503734,-0.6456030195005376,-0.35285950989514187,0.711579973652392,0.7324598411941913,1.083815403449777,0.39011019482871906,-0.32164590581297897,0.6459519369519744,-0.3431300936406263
2715,-1.7359863830696425,-0.6734739784449117,-0.594138297061692,0.13921368404451243,-0.5886711864190469,1.8428639247258003,-2.0807843226310325,-2.1144853676853668,0.3628521287872642,0.507418553205729,0.08424920160201657,0.35451294523336035,-0.9173571290942206
1093,-1.7359863830696425,-0.6734739784449117,-0.6889569252894882,0.5554437866776368,-0.6694666621095456,1.8428639247258003,-2.0869539300024056,-2.16530482933978,0.23875189298470056,0.7212807142468942,0.20768133372219716,0.6180315168626777,-0.8610448093190753
2679,0.7666179991023107,1.5569710270909394,1.4918715239498266,0.09759067378120885,1.485420265483878,-0.35285950989514187,-0.18630355246142688,-0.24618011127217723,2.9748666156793173,-1.5229184187040632,0.08424920160201657,-1.449648132671643,0.9615708363609793
1391,0.8987978080198422,1.5569710270909394,1.3798131451351583,-0.4435084596418558,1.343942955730474,-0.5968287804085799,-0.1459954509684565,-0.21796962736657266,-0.36993021595168285,-1.3956839684643827,0.08424920160201657,-1.4894896310013135,1.9109489598940623
1159,-0.9693434913479517,-0.6734739784449117,-0.6889569252894882,-1.6089527470145775,-0.7338984971538673,-0.5968287804085799,0.37307418254305946,0.40335105917024616,0.6819670208509995,0.5367456427999818,0.5154376197852772,0.661951278800897,-0.3550270626072062
899,-1.0354333958067206,-0.6734739784449117,-0.637237673528872,-1.27596866490809,-0.669807571289674,-0.5968287804085799,0.3825342471791648,0.3986831373729159,0.6819670208509995,0.7172200403030745,0.08424920160201657,0.661951278800897,-0.3550270626072062
1081,-1.5685586251074333,-0.6734739784449117,-0.7406761770501044,-0.11052437753535334,-0.7366257705948968,-0.5968287804085799,0.83168166381512,0.8903573698169275,-0.9845218599262837,0.6184103076701314,0.02852442187952221,0.6559907396807101,-0.8610448093190753
1327,-0.8371636824304202,-0.6734739784449117,-0.714816551169796,1.429527002207189,-0.6640121152274868,-0.5968287804085799,1.0328108641218803,1.0715539168019905,-1.1499888409963686,0.6878929507088223,0.08424920160201657,0.6559907396807101,-0.3407506998473102
1099,-0.7975097397551589,-0.6734739784449117,-0.6975768005829244,0.4721977661510149,-0.6779893916127628,1.8428639247258003,-2.151117846664685,-2.2369878718970426,0.08510398199105047,0.7682040575976979,0.08424920160201657,0.6559907396807101,-0.8610448093190753
1793,1.5773208271298464,0.813489358578989,1.2763746416139259,0.388951745624393,1.2890565777297551,-0.35285950989514187,0.024285712481438532,-0.10675131671713885,-1.2799986118371496,-1.5996200376428773,0.08424920160201657,-1.3887878911286815,1.182854459139367
1307,1.6081627825439344,1.5569710270909394,1.4660118980695183,-0.1521473877986717,1.4441702546883075,-0.5968287804085799,-0.09046898462609944,-0.18533476540958552,-0.9549741847351971,-1.4714832154156818,-0.38679387375576996,-1.447138431989459,1.814186945632545
1161,-0.9693434913479517,-0.6734739784449117,-0.594138297061692,-2.1084288701743237,-0.657193931624913,-0.5968287804085799,0.7037651376486528,0.7281572350157824,-0.689045108015418,0.5412575027375596,0.3461207656006281,0.6494027753899774,-0.3550270626072062
1920,1.5773208271298464,0.813489358578989,1.2849945169073618,0.3473287353610746,1.2948520337919422,-0.35285950989514187,-0.10527604231739468,-0.19069272782043414,1.2020061042141232,-1.643836265031135,0.08424920160201657,-1.3887878911286815,1.182854459139367
2244,-0.2643845104544462,-0.6734739784449117,-0.8010153041041563,1.1797889406273085,-0.7703757794276365,-0.5968287804085799,0.3825342471791648,0.41970908077306435,0.8237958617682147,0.7488030598661158,-0.05294103803395837,0.9668799116862501,-0.09170748281356902
1377,0.8987978080198422,1.5569710270909394,1.3108541427876699,-0.4851314699051594,1.2791702115060235,1.8428639247258003,-1.2766788285620836,-0.9497779933149822,-0.2576490502255539,-1.366808064863888,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1795,1.5773208271298464,-0.42564675560759496,1.4142926463089023,0.5554437866776368,1.434283888464575,-0.35285950989514187,1.5074593245595105,0.8210285834704921,-0.9845218599262837,0.46229995382995587,0.08424920160201657,0.14369808792990668,-1.6335546608823361
3748,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,1.429527002207189,-0.6575348408050413,-0.35285950989514187,1.5773815414350711,1.6319659462499274,0.02009909657066008,0.46590944178001764,-5.47647886928631,0.6459519369519744,-0.3685102941026636
1383,0.8987978080198422,1.5569710270909394,1.3108541427876699,-0.06890136727204978,1.2999656714938728,-0.5968287804085799,-0.14722937244273113,-0.21796962736657266,-0.36993021595168285,-1.4552405196404035,0.08424920160201657,-1.4778822653462127,1.2145797097169135
461,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.711579973652392,0.7408215098050611,1.083815403449777,0.6878929507088223,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1317,0.7666179991023107,1.5569710270909394,1.5177311498301347,-0.27701641858859716,1.4898520848255505,1.8428639247258003,-1.2079905331607974,-0.8827628725550498,-0.2576490502255539,-1.40019582840196,0.08424920160201657,-1.449648132671643,0.9869510368230167
1152,0.03522305642529767,-0.6734739784449117,-0.6889569252894882,0.5138207764143184,-0.6687848437492884,1.8428639247258003,-1.5506093958510454,-1.6082796917331448,0.23875189298470056,0.42079084240424447,-0.24021094588449035,0.7196743944911285,0.01853776294340503
1774,1.6081627825439344,1.5569710270909394,1.5004913992432622,0.5138207764143184,1.5123520907140446,-0.35285950989514187,-0.0024492527945111594,-0.13252636316326677,-1.0790744205377607,-1.4759950753532587,0.08424920160201657,-1.447138431989459,0.9052585165858339
895,0.1321549162981545,-0.6734739784449117,-0.714816551169796,1.1797889406273085,-0.6738984814512184,1.8428639247258003,-1.9619165539425794,-2.0378502689605016,0.788338651538911,0.7862514973480075,0.08424920160201657,0.6459519369519744,-1.2131950907298428
1313,1.6081627825439344,1.5569710270909394,1.5004913992432622,-0.23539340832529362,1.473488444179374,-0.35285950989514187,-0.06990362672152273,-0.17311698748787763,-0.5294876619835504,-1.4651666115030735,0.08424920160201657,-1.4543538214507379,0.9052585165858339
1397,0.8987978080198422,1.5569710270909394,1.4660118980695183,-0.5267544801684777,1.424056613060715,-0.5968287804085799,-0.014788467537257174,-0.13686955996600011,-1.3745511724486266,-1.4904330271535062,0.08424920160201657,-1.449648132671643,1.814186945632545
1376,0.8987978080198422,1.5569710270909394,1.3194740180811058,0.13921368404451243,1.319738403941337,-0.5968287804085799,-0.14681806528463962,-0.21796962736657266,-0.36993021595168285,-1.5156994428039392,0.08424920160201657,-1.4788234031020318,1.2145797097169135
1149,0.03522305642529767,-0.6734739784449117,-0.7320563017566681,1.596019043260433,-0.6779893916127628,-0.35285950989514187,0.505926394606625,0.5289790414549168,1.083815403449777,0.4586904658798941,-0.48451582566995627,0.7328503230725943,-1.3527861932710485
1370,0.8987978080198422,1.5569710270909394,1.5694504015907507,0.09759067378120885,1.5658748319942482,-0.5968287804085799,-0.1385919221228089,-0.21796962736657266,-0.36993021595168285,-1.4403513818463982,0.08424920160201657,-1.4785096905167585,0.900499728999202
908,-1.198455160138343,-0.6734739784449117,-0.637237673528872,-1.6089527470145775,-0.6861712119358511,-0.5968287804085799,0.505926394606625,0.5311709351684457,-0.0212676486968613,0.5344897128311933,0.08424920160201657,0.5737980423391853,-0.3550270626072062
901,-1.198455160138343,-0.6734739784449117,-0.6889569252894882,-2.025182849647702,-0.7444666817378567,-0.5968287804085799,0.4030996050837415,0.4376907273488669,0.5519572500102182,0.6675895809897237,1.3070532927567937,0.6610101410450784,-0.3550270626072062
2252,-0.2643845104544462,-0.6734739784449117,-0.7320563017566681,0.9716738893107464,-0.6987848516006127,-0.5968287804085799,0.3825342471791648,0.4049340935189059,-0.5235781269453332,0.676613300864879,-0.05294103803395837,1.0167602127446562,-0.3431300936406263
900,-1.0354333958067206,-0.6734739784449117,-0.671717174702616,-1.9835598393843836,-0.7284439502718084,-0.5968287804085799,0.711579973652392,0.7600208751106019,-0.689045108015418,0.7600827097100591,0.2891162936506858,0.661951278800897,-0.3550270626072062
1374,0.8987978080198422,1.5569710270909394,1.2332752651467458,-0.23539340832529362,1.2140565581014446,1.8428639247258003,-1.2647509209774292,-0.9498185839393068,-0.2576490502255539,-1.4399001958526405,0.08424920160201657,-1.4603143605709248,1.189992640519315
1154,0.23349276980159492,-0.6734739784449117,-0.6975768005829244,1.5127730227338112,-0.6486712021216958,1.8428639247258003,-1.9619165539425794,-2.024698906679328,-0.2576490502255539,0.2646804885640696,-0.6066682655626893,0.7824169115457278,-0.3685102941026636
1208,-0.9649374977173681,-0.6734739784449117,-0.7234364264632323,-1.2343456546447715,-0.7581030489430038,-0.5968287804085799,0.3825342471791648,0.4190596307838705,0.6819670208509995,0.7515101758286616,1.2378335768175783,0.5333291188389685,-0.3724759504248573
654,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.4236649629883182,0.4417091991570034,1.083815403449777,0.561560872456657,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1392,0.8987978080198422,1.5569710270909394,1.2936143922007983,-0.1521473877986717,1.273033846263707,1.8428639247258003,-1.172206810406834,-0.8828034631793743,-0.2576490502255539,-1.3740270407640116,0.08424920160201657,-1.4778822653462127,1.2145797097169135
905,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-0.7764925417483435,-0.6738984814512184,-0.5968287804085799,0.505926394606625,0.5278830945981523,-0.0212676486968613,0.602167611894853,0.08424920160201657,0.5176434895753187,-0.3550270626072062
1304,1.6081627825439344,1.5569710270909394,1.552210651003879,0.014344653254586934,1.5403066434845967,-0.5968287804085799,-0.18506963098715226,-0.24609893002352803,-0.09809160419368634,-1.5337468825542484,-0.004049562091873419,-1.447138431989459,0.9449150798077672
1098,-1.5509346505850958,-0.6734739784449117,-0.6199979229419998,-0.8597385622749654,-0.6408302909787359,1.8428639247258003,-2.1720945117273533,-2.2369066906483934,0.08510398199105047,0.7266949461719866,0.08424920160201657,0.34635641801626277,-0.9173571290942206
2248,-0.2643845104544462,-0.6734739784449117,-0.7665358029304122,1.6376420535237366,-0.7188984932282052,-0.5968287804085799,0.699240758909646,0.7431351753915639,-0.5885830123657236,0.7533149198036929,-0.05294103803395837,1.685909157131958,-0.09170748281356902
1379,0.8987978080198422,1.5569710270909394,1.3280938933745423,0.18083669430783078,1.3289429518048108,-0.5968287804085799,-0.14640675812654808,-0.21796962736657266,-0.36993021595168285,-1.3618450189325526,-0.10991500999890842,-1.4788234031020318,1.2145797097169135
1385,0.8987978080198422,1.5569710270909394,1.2418951404401817,0.09759067378120885,1.2389429282508382,1.8428639247258003,-1.166859817351644,-0.8828034631793743,-0.2576490502255539,-1.4236575000773621,0.08424920160201657,-1.4603143605709248,1.189992640519315
1089,0.03522305642529767,-0.6734739784449117,-0.7234364264632323,1.5127730227338112,-0.6691257529294168,-0.5968287804085799,0.3825342471791648,0.3985207748756175,0.6878765558892167,0.3048360420085078,-0.07734102602751308,0.7328503230725943,-0.3431300936406263
1387,0.8987978080198422,1.5569710270909394,1.26775476632049,0.13921368404451243,1.265533844300876,1.8428639247258003,-1.0348302196042616,-0.7941941302787489,0.41012840909300274,-1.3234942094631457,-0.11805850599175739,-1.4778822653462127,1.2145797097169135
1658,-0.9649374977173681,-0.6734739784449117,-0.7665358029304122,-1.8170677983311396,-0.8177621554655238,-0.5968287804085799,0.3627915035907711,0.41090091529462375,0.8237958617682147,0.7587291517287859,1.2378335768175783,0.5399170831297012,-0.4216500888200544
1661,-0.9429075295644472,-0.6734739784449117,-0.7492960523435401,-1.5257067264879556,-0.7962848771174168,-0.5968287804085799,0.670037950685147,0.7382237098482858,-0.5885830123657236,0.7627898256726049,1.2378335768175783,0.5399170831297012,-0.4216500888200544
1092,-0.7975097397551589,-0.6734739784449117,-0.7492960523435401,0.763558837994199,-0.7236712217500069,1.8428639247258003,-2.1252054957049182,-2.237028462521367,0.08510398199105047,0.7230854582219248,0.08424920160201657,0.9653113487598848,-0.3407506998473102
3747,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,0.5554437866776368,-0.6844666660352078,-0.5968287804085799,0.6897806942735406,0.7225271258637432,-0.5708544072510715,0.7113546223842235,-5.517196349250554,0.6974008009367458,0.01853776294340503
2709,-0.8371636824304202,-0.6734739784449117,-0.6975768005829244,1.138165930364005,-0.658216659165299,1.8428639247258003,-1.793691926283142,-1.855557775118674,-1.8591330455824464,0.7564732217599967,0.08424920160201657,0.6559907396807101,-0.9300472293252391
2217,-0.3216624276520417,-0.6734739784449117,-0.671717174702616,1.0132968995740648,-0.6435575644197653,-0.5968287804085799,0.6914259229059069,0.7087549165886183,-0.5885830123657236,0.7510589898349044,-0.05294103803395837,1.0173876379152025,-1.0458443939332844
1312,1.6081627825439344,1.5569710270909394,1.5263510251235706,0.0559676635178905,1.515420273335202,-0.35285950989514187,-0.13982584359708353,-0.21780726486927424,0.788338651538911,-1.5138946988289084,0.08424920160201657,-1.447138431989459,0.898120335205886
2711,-0.8371636824304202,-0.6734739784449117,-0.6630972994091802,1.0965429201006867,-0.6220802860716583,1.8428639247258003,-1.9791914545824238,-2.0283926534928676,0.08510398199105047,0.635555375432925,0.1425333657794062,0.6559907396807101,-0.7381094633310823
1330,-1.7359863830696425,-0.6734739784449117,-0.6544774241157439,0.5554437866776368,-0.6357166532768054,-0.5968287804085799,0.3784211755982494,0.3869118563187787,0.8237958617682147,0.6540540011769918,0.08424920160201657,0.35451294523336035,-1.016498537149054
1319,1.6081627825439344,1.5569710270909394,1.5177311498301347,-0.02727835700873142,1.5045111795710844,-0.5968287804085799,-0.14147107222944966,-0.21849730548279261,-0.36993021595168285,-1.4583988215967072,0.08424920160201657,-1.447138431989459,0.898120335205886
1649,-0.9429075295644472,-0.6734739784449117,-0.8268749299844647,-1.0262306033282094,-0.855603074459808,-0.35285950989514187,0.7560011467262776,0.85358226417883,1.7870500729976377,0.8097131690234093,0.7370085732573733,0.5471324725909803,-0.3724759504248573
1802,0.317206648782698,1.5569710270909394,1.5694504015907507,1.679265063787055,1.6480339444052614,-0.35285950989514187,-0.10815519242403539,-0.20112451827185915,-0.038996253811513136,-1.5698417620548668,0.08424920160201657,-1.4785096905167585,0.9441219485433284
1084,-1.5685586251074333,-0.6734739784449117,-0.6286177982354361,1.0549199098373832,-0.5886711864190469,-0.5968287804085799,1.122887131743926,1.1310191814375454,-1.268179541760715,0.35627124529688853,0.48456019747905843,0.35451294523336035,-0.9173571290942206
2599,0.572754279356597,-0.6734739784449117,-0.8010153041041563,-0.3602624391152191,-0.8116257902232077,1.8428639247258003,-2.0853087013700398,-2.2476226154700907,0.6110526003923916,1.107495924903512,-0.05294103803395837,0.7384971496075085,-1.5463102217940827
1373,0.8987978080198422,1.5569710270909394,1.3108541427876699,0.3473287353610746,1.3214429498419797,-0.5968287804085799,-0.02054676775053864,-0.13695074121464937,-1.3745511724486266,-1.4277181740211817,0.08424920160201657,-1.4822742415400347,1.2145797097169135
1660,-0.9429075295644472,-0.6734739784449117,-0.7406761770501044,-1.2343456546447715,-0.7775348722103391,-0.5968287804085799,0.3669045751716865,0.40623299349729347,0.8237958617682147,0.7560220357662394,1.6327931324707483,0.5399170831297012,-0.3724759504248573
1665,-0.9429075295644472,-0.6734739784449117,-0.7751556782238485,-1.0678536135915275,-0.8082166984219206,-0.5968287804085799,1.2964587524585534,1.4192937953909317,-1.3863702425250612,0.7993358911669813,1.2378335768175783,0.5471324725909803,-0.3724759504248573
468,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.505926394606625,0.5271930539846339,1.083815403449777,0.5750964522693888,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1955,0.1321549162981545,-0.6734739784449117,-0.7234364264632323,0.0559676635178905,-0.7168530381474331,1.8428639247258003,-1.239249877175754,-1.2994256312471804,0.9833533078000825,0.8403938165989354,-0.48451582566995627,0.7228115203438586,-1.2131950907298428
1952,0.1321549162981545,-0.6734739784449117,-0.6975768005829244,0.13921368404451243,-0.6885575761967522,1.8428639247258003,-1.635749977575993,-1.7051695119959909,-0.48812091671602925,0.7393281539972031,-0.48451582566995627,0.7228115203438586,0.01853776294340503
1322,1.6081627825439344,1.5569710270909394,1.509111274536699,-0.31863942885191554,1.4775793543409184,-0.5968287804085799,-0.14147107222944966,-0.21796962736657266,-0.36993021595168285,-1.5134435128351504,-0.4112243617343166,-1.4543538214507379,1.1661987025861549
1386,0.8987978080198422,1.5569710270909394,1.5004913992432622,0.18083669430783078,1.5004202694095399,1.8428639247258003,-1.210047068951255,-0.8828034631793743,-0.2576490502255539,-1.4218527561023313,0.08424920160201657,-1.449648132671643,0.9052585165858339
1922,0.317206648782698,1.5569710270909394,1.4487721474826465,1.596019043260433,1.5184884559563603,-0.35285950989514187,-0.05016088313312908,-0.16227929079320652,-0.7717785985504603,-1.5355516265292797,0.08424920160201657,-1.4775685527609397,0.9409494234855739
1095,-1.7359863830696425,-0.6734739784449117,-0.6027581723551277,0.13921368404451243,-0.5944666424812346,1.8428639247258003,-1.9952324337479936,-2.0306657284550456,0.5874144602395224,0.6590170471083268,0.3949817415577208,0.35451294523336035,-0.9173571290942206
1799,1.5773208271298464,-0.42564675560759496,1.3798131451351583,0.0559676635178905,1.3691702350599961,-0.35285950989514187,1.4852487380225676,0.8210285834704921,-0.9845218599262837,0.4902734854429354,0.4275557255291167,0.1669128192401085,-1.6890738493930424
